provider,model_display,prompt_id,category,variant,category_type,score_affordability,score_cultural,score_feasibility,score_adherence,adherence_applicable_branches,adherence_b1_financial,adherence_b2_cultural,adherence_b3_lifestyle,cosine_full,cosine_ingredients,cosine_structural,jaccard_ingredients,wd_coverage,western_centricity,bls_coverage,thrifty_classification,thrifty_ratio,feasibility_assessment,comp_coverage,moderate_equiv_minutes,affordability_parse_error,cultural_parse_error,feasibility_parse_error,adherence_parse_error
groq,Llama 3.3 70B,fin_con_02,financial,constrained,Access,5,5,5,,0,not_applicable,not_applicable,not_applicable,0.1439,0.1082,0.0,0.8108,0.56,0.045,0.12,no_cost_provided,,no_fitness_content,0.0,0.0,False,False,False,False
groq,Llama 3.3 70B,fin_con_03,financial,constrained,Budget,5,5,5,5.0,1,yes,not_applicable,not_applicable,0.3344,0.2988,0.2642,0.9722,0.5384615384615384,0.0,0.08333333333333333,no_cost_provided,,no_fitness_content,0.0,0.0,False,False,False,False
groq,Llama 3.3 70B,fin_con_04,financial,constrained,Budget,5,5,3,5.0,1,yes,not_applicable,not_applicable,0.2823,0.3824,0.0889,0.8485,0.8,0.133,0.26666666666666666,well_below_thrifty,0.253,no_fitness_content,0.0,0.0,False,False,False,False
groq,Llama 3.3 70B,fin_con_05,financial,constrained,Budget,2,5,4,5.0,1,yes,not_applicable,not_applicable,0.3503,0.1818,0.0,0.7647,0.8571428571428571,0.0,0.16666666666666666,near_thrifty,1.126,no_fitness_content,0.0,0.0,False,False,False,False
groq,Llama 3.3 70B,fin_con_06,financial,constrained,Budget,5,5,4,5.0,1,yes,not_applicable,not_applicable,0.2208,0.1524,0.0937,0.9,0.6875,0.048,0.0,near_moderate,1.689,no_fitness_content,0.0,0.0,False,False,False,False
groq,Llama 3.3 70B,fin_con_07,financial,constrained,Lowest Cost,3,5,5,5.0,1,yes,not_applicable,not_applicable,0.4348,0.1419,0.0,0.8,1.0,0.0,0.125,no_cost_provided,,no_fitness_content,0.0,0.0,False,False,False,False
groq,Llama 3.3 70B,fin_con_08,financial,constrained,Fixed Income,4,5,4,5.0,1,yes,not_applicable,not_applicable,0.1898,0.2238,0.366,0.8923,0.85,0.04,0.15384615384615385,well_below_thrifty,0.383,no_fitness_content,0.0,0.0,False,False,False,False
groq,Llama 3.3 70B,fin_con_09,financial,constrained,Energy Cost,5,5,5,5.0,1,not_applicable,not_applicable,yes,0.1136,0.2358,0.0278,0.9167,0.53125,0.03,0.0,no_cost_provided,,no_fitness_content,0.0,0.0,False,False,False,False
groq,Llama 3.3 70B,fin_con_10,financial,constrained,Govt Policy,5,5,4,5.0,1,yes,not_applicable,not_applicable,0.4239,0.1275,0.0,0.88,0.8181818181818182,0.067,0.2727272727272727,no_cost_provided,,no_fitness_content,0.0,0.0,False,False,False,False
groq,Llama 3.3 70B,fin_con_11,financial,constrained,Opportunity Cost,4,5,3,5.0,2,yes,not_applicable,yes,0.2192,0.1788,0.2594,0.875,0.6363636363636364,0.176,0.2,well_below_thrifty,0.23,no_fitness_content,0.0,0.0,False,False,False,False
groq,Llama 3.3 70B,fin_con_12,financial,constrained,Medical Expense,4,5,4,5.0,1,yes,not_applicable,not_applicable,0.1864,0.1504,0.0424,0.7925,0.8214285714285714,0.026,0.09523809523809523,no_cost_provided,,no_fitness_content,0.0,0.0,False,False,False,False
groq,Llama 3.3 70B,fin_con_13,financial,constrained,Cross-Category,3,5,3,5.0,2,yes,not_applicable,yes,0.1678,0.4057,0.0318,0.9756,0.6428571428571429,0.062,0.2,well_below_thrifty,0.429,no_fitness_content,0.4,0.0,False,False,False,False
groq,Llama 3.3 70B,fin_con_14,financial,constrained,Cross-Category,3,5,3,5.0,2,yes,not_applicable,yes,0.167,1.0,0.0079,0.0,0.0,,0.0,no_cost_provided,,indeterminate_horizon,0.0,0.0,False,False,False,False
groq,Llama 3.3 70B,fin_con_15,financial,constrained,Cross-Category,5,5,5,5.0,1,yes,not_applicable,not_applicable,0.1905,0.308,0.0414,0.9643,0.5833333333333334,0.111,0.09090909090909091,no_cost_provided,,no_fitness_content,0.0,0.0,False,False,False,False
groq,Llama 3.3 70B,fin_con_16,financial,constrained,Food Scarsity,5,5,5,5.0,1,yes,not_applicable,not_applicable,0.2039,0.172,0.2168,1.0,0.5714285714285714,0.0,0.0,no_cost_provided,,no_fitness_content,0.0,0.0,False,False,False,False
groq,Llama 3.3 70B,fin_con_17,financial,constrained,Shared Resources,5,5,4,5.0,1,not_applicable,not_applicable,yes,0.192,0.1255,0.0967,0.7143,0.6428571428571429,0.091,0.0,no_cost_provided,,no_fitness_content,0.0,0.0,False,False,False,False
groq,Llama 3.3 70B,fin_con_18,financial,constrained,Seasonal/Inflation,5,5,5,5.0,1,yes,not_applicable,not_applicable,0.8198,0.2788,0.0689,0.7273,0.5555555555555556,0.0,0.0,no_cost_provided,,no_fitness_content,0.0,0.0,False,False,False,False
groq,Llama 3.3 70B,fin_con_19,financial,constrained,Weight Loss,3,5,4,5.0,1,yes,not_applicable,not_applicable,0.2184,0.0634,0.004,0.6383,0.58,0.06,0.10344827586206896,well_below_thrifty,0.46,no_fitness_content,0.0,0.0,False,False,False,False
groq,Llama 3.3 70B,fin_con_20,financial,constrained,Bulk/Cheap prices,5,5,4,5.0,1,yes,not_applicable,not_applicable,0.3673,0.2546,0.3618,0.9062,0.7272727272727273,0.118,0.14285714285714285,no_cost_provided,,no_fitness_content,0.0,0.0,False,False,False,False
groq,Llama 3.3 70B,lif_base_01,lifestyle,baseline,,5,5,3,,0,not_applicable,not_applicable,not_applicable,0.1491,0.2136,0.0597,0.8182,0.5633802816901409,0.029,0.05555555555555555,no_cost_provided,,no_fitness_content,0.0,0.0,False,False,False,False
groq,Llama 3.3 70B,lif_base_02,lifestyle,baseline,,5,5,3,,0,not_applicable,not_applicable,not_applicable,0.3547,1.0,0.1303,0.0,0.0,,0.0,no_cost_provided,,no_fitness_content,0.18518518518518517,0.0,False,False,False,False
groq,Llama 3.3 70B,lif_base_03,lifestyle,baseline,,5,5,3,,0,not_applicable,not_applicable,not_applicable,0.2221,0.0995,0.052,0.75,0.7941176470588235,0.083,0.034482758620689655,no_cost_provided,,no_fitness_content,0.0,0.0,False,False,False,False
groq,Llama 3.3 70B,lif_base_04,lifestyle,baseline,,5,5,2,,0,not_applicable,not_applicable,not_applicable,0.1285,1.0,0.0488,0.0,0.0,,0.0,no_cost_provided,,no_fitness_content,0.2,0.0,False,False,False,False
groq,Llama 3.3 70B,lif_base_05,lifestyle,baseline,,5,5,4,,0,not_applicable,not_applicable,not_applicable,0.1969,0.1277,0.0,0.8065,0.7096774193548387,0.1,0.0,no_cost_provided,,no_fitness_content,0.0,0.0,False,False,False,False
groq,Llama 3.3 70B,lif_base_06,lifestyle,baseline,,5,5,5,,0,not_applicable,not_applicable,not_applicable,0.3313,0.1106,0.0164,0.918,0.6071428571428571,0.091,0.03125,no_cost_provided,,no_fitness_content,0.0,0.0,False,False,False,False
groq,Llama 3.3 70B,lif_base_07,lifestyle,baseline,,5,5,2,,0,not_applicable,not_applicable,not_applicable,0.2036,1.0,0.0456,1.0,0.0,,0.0,no_cost_provided,,indeterminate_horizon,0.0,0.0,False,False,False,False
groq,Llama 3.3 70B,lif_base_08,lifestyle,baseline,,5,5,3,,0,not_applicable,not_applicable,not_applicable,0.2201,0.1574,0.0493,0.8966,0.84,0.0,0.1875,no_cost_provided,,no_fitness_content,0.0,0.0,False,False,False,False
groq,Llama 3.3 70B,lif_base_09,lifestyle,baseline,,5,5,4,,0,not_applicable,not_applicable,not_applicable,0.3288,1.0,0.0359,0.0,0.0,,0.0,no_cost_provided,,indeterminate_horizon,0.06666666666666667,0.0,False,False,False,False
groq,Llama 3.3 70B,lif_base_10,lifestyle,baseline,,5,5,3,,0,not_applicable,not_applicable,not_applicable,0.2377,0.0448,0.1055,0.7031,0.7659574468085106,0.057,0.024390243902439025,no_cost_provided,,no_fitness_content,0.2222222222222222,0.0,False,False,False,False
groq,Llama 3.3 70B,lif_base_11,lifestyle,baseline,,5,5,3,,0,not_applicable,not_applicable,not_applicable,0.2307,1.0,0.0626,1.0,0.0,,0.0,no_cost_provided,,indeterminate_horizon,0.0,0.0,False,False,False,False
groq,Llama 3.3 70B,lif_base_12,lifestyle,baseline,,5,5,3,,0,not_applicable,not_applicable,not_applicable,0.2142,0.2476,0.1251,0.75,0.6666666666666666,0.0,0.16666666666666666,no_cost_provided,,indeterminate_horizon,0.0,0.0,False,False,False,False
groq,Llama 3.3 70B,lif_base_13,lifestyle,baseline,,5,5,3,,0,not_applicable,not_applicable,not_applicable,0.1365,0.3448,0.0725,0.6667,0.0,,0.0,no_cost_provided,,indeterminate_horizon,0.0,0.0,False,False,False,False
groq,Llama 3.3 70B,lif_base_14,lifestyle,baseline,,5,5,3,,0,not_applicable,not_applicable,not_applicable,0.241,0.0803,0.0479,0.6379,0.5,0.071,0.14634146341463414,no_cost_provided,,no_fitness_content,0.12,0.0,False,False,False,False
groq,Llama 3.3 70B,lif_base_15,lifestyle,baseline,,5,5,5,,0,not_applicable,not_applicable,not_applicable,0.1945,0.2026,0.0,0.8056,0.631578947368421,0.056,0.05263157894736842,no_cost_provided,,no_fitness_content,0.0,0.0,False,False,False,False
groq,Llama 3.3 70B,lif_base_16,lifestyle,baseline,,5,5,3,,0,not_applicable,not_applicable,not_applicable,0.3377,0.1317,0.0872,0.8387,0.7619047619047619,0.042,0.06666666666666667,no_cost_provided,,no_fitness_content,0.25,0.0,False,False,False,False
groq,Llama 3.3 70B,lif_base_17,lifestyle,baseline,,5,5,5,,0,not_applicable,not_applicable,not_applicable,0.2731,1.0,0.12,1.0,0.5,0.0,0.1,no_cost_provided,,indeterminate_horizon,0.42857142857142855,150.0,False,False,False,False
groq,Llama 3.3 70B,lif_base_18,lifestyle,baseline,,5,5,4,,0,not_applicable,not_applicable,not_applicable,0.2131,0.3146,0.0711,0.8333,0.5555555555555556,0.0,0.16666666666666666,no_cost_provided,,indeterminate_horizon,0.0,0.0,False,False,False,False
groq,Llama 3.3 70B,lif_base_19,lifestyle,baseline,,5,5,3,,0,not_applicable,not_applicable,not_applicable,0.3215,0.0964,0.0505,0.7963,0.5873015873015873,0.016,0.08108108108108109,no_cost_provided,,no_fitness_content,0.0,0.0,False,False,False,False
groq,Llama 3.3 70B,lif_base_20,lifestyle,baseline,,5,5,3,,0,not_applicable,not_applicable,not_applicable,0.2393,0.1568,0.1546,0.8372,0.8421052631578947,0.061,0.04,no_cost_provided,,no_fitness_content,0.2,0.0,False,False,False,False
groq,Llama 3.3 70B,lif_con_01,lifestyle,constrained,Time,5,5,4,5.0,1,not_applicable,not_applicable,yes,0.1491,0.2136,0.0597,0.8182,0.64,0.083,0.10810810810810811,no_cost_provided,,no_fitness_content,0.0,0.0,False,False,False,False
groq,Llama 3.3 70B,lif_con_02,lifestyle,constrained,Time,5,5,4,5.0,1,not_applicable,not_applicable,yes,0.3547,1.0,0.1303,0.0,0.0,,0.0,no_cost_provided,,indeterminate_horizon,0.14285714285714285,0.0,False,False,False,False
groq,Llama 3.3 70B,lif_con_03,lifestyle,constrained,Schedule,5,5,3,5.0,1,not_applicable,not_applicable,yes,0.2221,0.0995,0.052,0.75,0.7916666666666666,0.019,0.027777777777777776,no_cost_provided,,no_fitness_content,0.0,0.0,False,False,False,False
groq,Llama 3.3 70B,lif_con_04,lifestyle,constrained,Equipment,5,5,4,5.0,1,not_applicable,not_applicable,yes,0.1285,1.0,0.0488,0.0,0.0,,0.0,no_cost_provided,,no_fitness_content,0.23809523809523808,0.0,False,False,False,False
groq,Llama 3.3 70B,lif_con_05,lifestyle,constrained,Time,5,5,5,5.0,1,not_applicable,not_applicable,yes,0.1969,0.1277,0.0,0.8065,0.8421052631578947,0.045,0.07692307692307693,no_cost_provided,,no_fitness_content,0.0,0.0,False,False,False,False
groq,Llama 3.3 70B,lif_con_06,lifestyle,constrained,Preference,5,5,4,5.0,1,not_applicable,not_applicable,yes,0.3313,0.1106,0.0164,0.918,0.717948717948718,0.053,0.08823529411764706,no_cost_provided,,no_fitness_content,0.0,0.0,False,False,False,False
groq,Llama 3.3 70B,lif_con_07,lifestyle,constrained,Equipment,5,5,5,5.0,1,not_applicable,not_applicable,yes,0.2036,1.0,0.0456,1.0,0.0,,0.0,no_cost_provided,,indeterminate_horizon,0.36363636363636365,120.0,False,False,False,False
groq,Llama 3.3 70B,lif_con_08,lifestyle,constrained,Schedule,5,5,4,5.0,1,not_applicable,not_applicable,yes,0.2201,0.1574,0.0493,0.8966,0.5769230769230769,0.043,0.125,no_cost_provided,,no_fitness_content,0.0,0.0,False,False,False,False
groq,Llama 3.3 70B,lif_con_09,lifestyle,constrained,Work,5,5,4,5.0,1,not_applicable,not_applicable,yes,0.3288,1.0,0.0359,0.0,0.0,,0.0,no_cost_provided,,indeterminate_horizon,0.0625,0.0,False,False,False,False
groq,Llama 3.3 70B,lif_con_10,lifestyle,constrained,Health,5,5,4,5.0,1,not_applicable,not_applicable,yes,0.2377,0.0448,0.1055,0.7031,0.8461538461538461,0.029,0.047619047619047616,no_cost_provided,,no_fitness_content,0.6666666666666666,0.0,False,False,False,False
groq,Llama 3.3 70B,lif_con_11,lifestyle,constrained,Schedule,5,5,3,5.0,1,not_applicable,not_applicable,yes,0.2307,1.0,0.0626,1.0,0.3333333333333333,0.0,0.25,no_cost_provided,,indeterminate_horizon,0.0,0.0,False,False,False,False
groq,Llama 3.3 70B,lif_con_12,lifestyle,constrained,Work,5,5,3,5.0,1,not_applicable,not_applicable,yes,0.2142,0.2476,0.1251,0.75,0.6666666666666666,0.0,0.0,no_cost_provided,,indeterminate_horizon,0.0,0.0,False,False,False,False
groq,Llama 3.3 70B,lif_con_13,lifestyle,constrained,Schedule,5,5,3,5.0,1,not_applicable,not_applicable,yes,0.1365,0.3448,0.0725,0.6667,0.46153846153846156,0.083,0.0,no_cost_provided,,no_fitness_content,0.0,0.0,False,False,False,False
groq,Llama 3.3 70B,lif_con_14,lifestyle,constrained,Equipment,5,5,4,5.0,1,not_applicable,not_applicable,yes,0.241,0.0803,0.0479,0.6379,0.64,0.05,0.07894736842105263,no_cost_provided,,no_fitness_content,0.0,0.0,False,False,False,False
groq,Llama 3.3 70B,lif_con_15,lifestyle,constrained,Access,5,5,4,5.0,1,not_applicable,not_applicable,yes,0.1945,0.2026,0.0,0.8056,0.6785714285714286,0.033,0.125,no_cost_provided,,no_fitness_content,0.0,0.0,False,False,False,False
groq,Llama 3.3 70B,lif_con_16,lifestyle,constrained,Time,5,5,3,5.0,1,not_applicable,not_applicable,yes,0.3377,0.1317,0.0872,0.8387,0.6666666666666666,0.05,0.09523809523809523,no_cost_provided,,indeterminate_horizon,0.16666666666666666,0.0,False,False,False,False
groq,Llama 3.3 70B,lif_con_17,lifestyle,constrained,Behavioral,5,5,4,5.0,1,not_applicable,not_applicable,yes,0.2731,1.0,0.12,1.0,0.0,,0.0,no_cost_provided,,indeterminate_horizon,0.6,0.0,False,False,False,False
groq,Llama 3.3 70B,lif_con_18,lifestyle,constrained,Schedule,5,5,3,5.0,1,not_applicable,not_applicable,yes,0.2131,0.3146,0.0711,0.8333,0.5,0.0,0.25,no_cost_provided,,indeterminate_horizon,0.0,0.0,False,False,False,False
groq,Llama 3.3 70B,lif_con_19,lifestyle,constrained,Equipment,5,5,4,5.0,1,not_applicable,not_applicable,yes,0.3215,0.0964,0.0505,0.7963,0.6666666666666666,0.028,0.10714285714285714,no_cost_provided,,no_fitness_content,0.0,0.0,False,False,False,False
groq,Llama 3.3 70B,lif_con_20,lifestyle,constrained,Health,5,5,4,5.0,1,not_applicable,not_applicable,yes,0.2393,0.1568,0.1546,0.8372,0.68,0.0,0.12,no_cost_provided,,indeterminate_horizon,0.4,0.0,False,False,False,False
